bday	opening_date	role	actor	director	company	venue	gender	race	actor_flag	ethnicities
person not found on wiki	2015-01-01T00:00:00	Lady Macbeth	Rosa Maria Velasco	Tang Shu-wing	Shakespeare's Globe	Shakespeare's Globe	unknown	unknown
person not found on wiki	1987-02-24T00:00:00	Lady Macbeth	Sinã©Ad Cusack	Adrian Noble	Royal Shakespeare Company	Tyne Theatre, Newcastle-upon-Tyne	unknown	unknown
person not found on wiki	2007-02-21T00:00:00	Lady Macbeth	Anna Zubrzycki	Grzegorz Bral	Royal Shakespeare Company	Swan Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	2018-04-25T00:00:00	Lady Macbeth	Chaon Cross	Aaron Posner & Teller	Chicago Shakespeare Theater	The Yard	unknown	unknown
person not found on wiki	2011-01-01T00:00:00	Lady Macbeth	Emma Pallant	Bill Buckhurst	Shakespeare's Globe	Shakespeare's Globe	unknown	unknown
person not found on wiki	2002-03-22T00:00:00	Lady Macbeth	Helen Sheals	Barrie Rutter	Northern Broadsides	Tour	unknown	unknown
person not found on wiki	1883-04-19T00:00:00	Lady Macbeth	Adelaide Helen Calvert	Elliot Galer	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	1925-07-18T00:00:00	Lady Macbeth	Florence Saunders	William Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	2009-02-25T00:00:00	Lady Macbeth	Hilary Maclean	Matthew Dunster	Royal Exchange Theatre	Royal Exchange Theatre	unknown	unknown
person not found on wiki	2012-07-05T00:00:00	Lady Macbeth	Tessa Auberjonois	Jessica Kubzansky	Antaeus Theatre Company	Antaeus Theatre Company	unknown	unknown
person not found on wiki	1900-04-25T00:00:00	Lady Macbeth	Miss Calhoun	F R Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	1927-07-13T00:00:00	Lady Macbeth	Dorothy Green	William Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	2008-01-01T00:00:00	Lady Macbeth	Allison Mckenzie	director unknown	Royal Lyceum Edinburgh/Nottingham Playhouse	Royal LyceumTheatre,Edinburgh/Nottingham Playhouse	unknown	unknown
person not found on wiki	1929-04-18T00:00:00	Lady Macbeth	Dorothy Massingham	William Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	1931-07-01T00:00:00	Lady Macbeth	Dorothy Massingham	William Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	2017-07-15T00:00:00	Lady Macbeth	Winsome Brown	Claire Shannon Kelly	Shakespeare on the Sound	Pinkney Park	unknown	unknown
person not found on wiki	1925-07-18T00:00:00	Lady Macbeth	Florence Saunders	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	2007-07-28T00:00:00	Lady Macbeth	Eleanor Kent	Claire Warden	The Priory Players	Trinity Street Gardens, Marshall Legal LLP, Colchester	unknown	unknown
person not found on wiki	2011-01-01T00:00:00	Lady Macbeth	James Tudor	director unknown	Jadis Shadows Productions	Attic Theatre, Cox’s Yard, Stratford-upon-Avon *Preview Presentation*	unknown	unknown
person not found on wiki	1991-01-01T00:00:00	Lady Macbeth	Jenny Quayle	Michael Bogdanov	English Shakespeare Company	Theatre Royal, Bath	unknown	unknown
person not found on wiki	1991-08-31T00:00:00	Lady Macbeth	Nichola Mcauliffe	William Gaunt	New Shakespeare Co.	Open Air Theatre, Regent’s Park	unknown	unknown
person not found on wiki	1961-07-09T00:00:00	Lady Macbeth	Tobi Weinberg	David William	Ludlow Festival Society	Ludlow Castle	unknown	unknown
person not found on wiki	1995-01-01T00:00:00	Lady Macbeth	Hilary Lyon	Stephen Unwin	English Touring Theatre	UK Tour	unknown	unknown
person not found on wiki	1995-01-01T00:00:00	Lady Macbeth	Helen Mccrory	Nicolas Kent	Tricycle Theatre Co.	Tricycle Theatre, London	unknown	unknown
person not found on wiki	1998-01-01T00:00:00	Lady Macbeth	Octavia Walters	Andrew Manley	unknown production company	Wolsey Theatre, Ipswich	unknown	unknown
person not found on wiki	1996-01-01T00:00:00	Lady Macbeth	Shelley Willetts	Rob Swain	unknown production company	New Vic Theatre, Newcastle under Lyme	unknown	unknown
person not found on wiki	1969-01-01T00:00:00	Lady Macbeth	Jennifer Piercey	Paul Webster	Library Theatre Co.	Library Theatre, Manchester	unknown	unknown
person not found on wiki	2004-10-05T00:00:00	Lady Macbeth	Meg Fraser	Ellie Jones	Royal Shakespeare Company	Michel St Denis Studio, The Other Place, Stratford-upon-Avon	unknown	unknown
person not found on wiki	1966-10-15T00:00:00	Lady Macbeth	Georgine Anderson	Anthony Carrick	Hornchurch Repertory Co.	Queens Theatre, Hornchurch	unknown	unknown
person not found on wiki	1997-01-01T00:00:00	Lady Macbeth	Patricia Kerrigan	George Costigan	unknown production company	Bristol Old Vic	unknown	unknown
person not found on wiki	1994-10-08T00:00:00	Lady Macbeth	Alexandra Mathie	Helena Kaut-Howson	unknown production company	Clwyd Theatr Cymru, Mold	unknown	unknown
person not found on wiki	2013-02-23T00:00:00	Lady Macbeth	Johanne Murdock	Caroline Devlin	Guildford Shakespeare Co.	Holy Trinity Church, Guildford	unknown	unknown
person not found on wiki	1999-07-31T00:00:00	Lady Macbeth	Sara Green	Eddie McKay	The Priory Players	Trinity Street Gardens, Marshall Sutton Jones, Colchester	unknown	unknown
person not found on wiki	1923-07-23T00:00:00	Lady Macbeth	Dorothy Green	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	1995-01-01T00:00:00	Lady Macbeth	Siobhan Stanley	Philip Franks	Sheffield Crucible Theatre Company	Crucible Theatre, Sheffield	unknown	unknown
person not found on wiki	1976-11-13T00:00:00	Lady Macbeth	Lindsey Franklin	John Blackmore	The Duke’s Playhouse Company	Duke’s Playhouse Lancaster	unknown	unknown
person not found on wiki	1986-10-04T00:00:00	Lady Macbeth	Marcia Kash	Tom Kerr	Stratford Festival	Touring	unknown	unknown
person not found on wiki	1931-07-01T00:00:00	Lady Macbeth	Dorothy Massingham	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	1883-04-19T00:00:00	Lady Macbeth	Mrs Charles Calvert	Elliot Galer	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	1927-07-13T00:00:00	Lady Macbeth	Dorothy Green	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	2009-06-01T00:00:00	Lady Macbeth	Yanna Mcintosh	Des McAnuff	Stratford Festival	Festival Theatre (Canada)	unknown	unknown
person not found on wiki	2017-04-25T00:00:00	Lady Macbeth	Nikkole Salter	Liesl Tommy	Shakespeare Theatre Company	Sidney Harman Hall	unknown	unknown
person not found on wiki	1995-05-31T00:00:00	Lady Macbeth	Seana Mckenna	Marti Maraden	Stratford Festival	Festival Theatre (Canada)	unknown	unknown
person not found on wiki	1955-10-19T00:00:00	Lady Macbeth	M'El Dowd	Brian Shaw	Shakespearewrights	Jan Hus Playhouse	unknown	unknown
person not found on wiki	1988-02-16T00:00:00	Lady Macbeth	Franchelle Stewart Dorn	Michael Kahn	Shakespeare Theatre Company	Folger Shakespeare Library	unknown	unknown
person not found on wiki	2012-04-29T00:00:00	Lady Macbeth	Melissa Friedman	Ron Russell	Epic Theatre Ensemble	47th Street Theatre	unknown	unknown
person not found on wiki	1962-11-15T00:00:00	Lady Macbeth	Betty Miller	Gladys Vaughan	Joseph Papp Public Theater/New York Shakespeare Festival	Heckscher Theatre	unknown	unknown
1904-01-20T00:00:00	1930-07-19T00:00:00	Lady Macbeth	Fabia Drake	W Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	female	none	yes
1930-04-08T00:00:00	1978-05-27T00:00:00	Lady Macbeth	Dorothy Tutin	Peter Hall	National Theatre	Olivier Theatre, National Theatre	female	none	yes
1950-09-24T00:00:00	2001-01-01T00:00:00	Lady Macbeth	Harriet Walter	Gregory Doran	Royal Shakespeare Company	Filmed for television	female	none	yes
1903-07-01T00:00:00	1958-01-01T00:00:00	Lady Macbeth	Beatrix Lehmann	Douglas Seale	unknown production company	Old Vic, London	female	none	yes
1983-07-12T00:00:00	2016-05-30T00:00:00	Lady Macbeth	Krystin Pellerin	Antoni Cimolino	Stratford Festival	Festival Theatre (Canada)	female	none	yes
1882-10-24T00:00:00	1926-12-24T00:00:00	Lady Macbeth	Sybil Thorndike	Lewis Casson	unknown production company	Prince’s Theatre, London	female	none	yes
1952-12-11T00:00:00	1990-05-28T00:00:00	Lady Macbeth	Goldie Semple	Robert Beard	Stratford Festival	Festival Theatre (Canada)	female	none	yes
1890-01-05T00:00:00	1928-03-03T00:00:00	Lady Macbeth	Mary Merrall	H K Ayliff	unknown production company	Royal Court, London	female	none	yes
no birthday on article	1983-06-05T00:00:00	Lady Macbeth	Roberta Maxwell	Des McAnuff	Stratford Festival	Festival Theatre (Canada)	female	none	yes
1964-01-18T00:00:00	1995-01-01T00:00:00	Lady Macbeth	Jane Horrocks	Mark Rylance	unknown production company	Greenwich Theatre, London	female	none	yes
1949-01-23T00:00:00	1986-03-21T00:00:00	Lady Macbeth	Francesca James	Porter Van Zandt	The York Theatre Company	Parish Hall at the Church of Heavenly Rest	female	none	yes
1935-12-14T00:00:00	1969-01-01T00:00:00	Lady Macbeth	Barbara Leigh Hunt	John David	unknown production company	Bristol Old Vic	female	none	yes
1945-04-12T00:00:00	1974-04-13T00:00:00	Lady Macbeth	Laura Esterman	Edward Berkeley	New York Shakespeare Festival Lincoln Center	Mitzi E. Newhouse Theater	female	none	yes
no birthday on article	2011-03-20T00:00:00	Lady Macbeth	Annika Boras	Arin Arbus	Theatre for a New Audience	The Duke on 42nd Street	female	none	yes
1951-06-18T00:00:00	1984-11-24T00:00:00	Lady Macbeth	Michelle Newell	director unknown	Chester Gateway Co.	Chester Gateway Theatre	female	none	yes
1958-08-16T00:00:00	1998-03-15T00:00:00	Lady Macbeth	Angela Bassett	George C. Wolfe	The Public Theater	Joseph Papp Public Theater/Martinson Theater	female	Black,Black	yes
1946-01-01T00:00:00	1987-01-01T00:00:00	Lady Macbeth	Dearbhla Molloy	Andy Hinds	unknown production company	Bristol Old Vic	female	none	yes
1969-11-27T00:00:00	1999-03-18T00:00:00	Lady Macbeth	Elizabeth Marvel	Ron Daniels	Theatre for a New Audience	American Place Theatre	female	none	yes
1958-04-20T00:00:00	1989-12-19T00:00:00	Lady Macbeth	Melinda Mullins	Richard Jordan	Joseph Papp	Joseph Papp Public Theater/Anspacher Theater	female	none	yes
1938-02-17T00:00:00	1999-06-03T00:00:00	Lady Macbeth	Martha Henry	Diana Leblanc	Stratford Festival	Tom Patterson Theatre (Canada)	female	none	yes	American
1930-11-04T00:00:00	1962-06-18T00:00:00	Lady Macbeth	Kate Reid	Peter Coe	Stratford Festival	Festival Theatre (Canada)	female	none	yes	Canadian
1900-01-30T00:00:00	1930-01-01T00:00:00	Lady Macbeth	Martita Hunt	Harcourt Williams	Old Vic Co.	Old Vic, London	female	none	yes	English
1948-02-18T00:00:00	1986-11-11T00:00:00	Lady Macbeth	Sinead Cusack	Adrian Noble	Royal Shakespeare Company	The Royal Shakespeare Theatre, Stratford-upon-Avon	female	none	yes	English
no birthday on article	2005-08-31T00:00:00	Lady Macbeth	Kelly Mcgillis	Michael Kahn	Shakespeare Theatre Company	Lansburgh Theatre	female	none	yes	English,Scottish,German,Irish
1963-03-11T00:00:00	2014-06-22T00:00:00	Lady Macbeth	Alex Kingston	Kenneth Branagh	unknown production company	Park Avenue Armory Drill Hall, New York	female	none	yes	German,Jewish
1969-12-29T00:00:00	2006-06-14T00:00:00	Lady Macbeth	Jennifer Ehle	Moises Kaufman	unknown production company	Delacorte Theater	female	none	yes	German,Romanian,English
1968-06-20T00:00:00	2013-01-01T00:00:00	Lady Macbeth	Samantha Spiro	Eve Best	Shakespeare's Globe	Shakespeare's Globe	female	none	yes	German-Jewish
1968-10-02T00:00:00	1995-01-01T00:00:00	Lady Macbeth	Lucy Cohu	Bill Alexander	Birmingham Repertory Co.	Birmingham Repertory Theatre	female	none	yes	Greek
1934-12-09T00:00:00	1978-04-04T00:00:00	Lady Macbeth	Judi Dench	Trevor Nunn	Royal Shakespeare Company	Young Vic, London	female	none	yes	Irish
1984-04-16T00:00:00	2013-04-27T00:00:00	Lady Macbeth	Claire Foy	Jamie Lloyd	unknown production company	Trafalgar Studios at the Whitehall Theatre, London	female	none	yes	Irish
1950-02-22T00:00:00	1985-01-01T00:00:00	Lady Macbeth	Julie Walters	The People Show	The People Show	Leicester Haymarket	female	none	yes	Irish
1970-10-08T00:00:00	2018-02-26T00:00:00	Lady Macbeth	Anne-Marie Duff	Rufus Norris	National Theatre	Olivier Theatre	female	none	yes	Irish,Irish
1927-02-16T00:00:00	1958-03-15T00:00:00	Lady Macbeth	June Brown	Bernard Hepton	unknown production company	Birmingham Repertory Theatre	female	none	yes	Irish,Scottish,Jewish,Algerian,Italian,Italian
no birthday on article	1987-09-19T00:00:00	Lady Macbeth	Leslee Udwin	Declan Donnellan	Cheek By Jowl	Theatre Royal, York – Tour	female	none	yes	Israeli
1947-09-30T00:00:00	1996-01-01T00:00:00	Lady Macbeth	Rula Lenska	director unknown	unknown production company	Stafford Castle	female	none	yes	Polish
1921-03-25T00:00:00	1966-01-01T00:00:00	Lady Macbeth	Simone Signoret	William Gaskill	The English Stage Company	Royal Court Theatre, London	female	none	yes	Polish-Jewish
1945-07-26T00:00:00	1974-10-29T00:00:00	Lady Macbeth	Helen Mirren	Trevor Nunn	Royal Shakespeare Company	Royal Shakespeare Theatre, Stratford-upon-Avon	female	none	yes	Russian
1944-05-12T00:00:00	1983-08-16T00:00:00	Lady Macbeth	Sara Kestelman	Howard Davies	Royal Shakespeare Company	Barbican Theatre, London	female	none	yes	Russian-Jewish
1897-02-10T00:00:00	1937-01-01T00:00:00	Lady Macbeth	Judith Anderson	Michel St Denis	unknown production company	Old Vic, London	female	none	yes	Scottish
1934-12-28T00:00:00	1978-06-07T00:00:00	Lady Macbeth	Maggie Smith	Robin Phillips	Stratford Festival	Festival Theatre (Canada)	female	none	yes	Scottish
1891-01-25T00:00:00	1942-07-08T00:00:00	Lady Macbeth	Gwen Ffrangcon-Davies	John Gielgud	unknown production company	Piccadilly Theatre, London	female	none	yes	Welsh
