bday	opening_date	role	actor	director	company	venue	gender	race	actor_flag	ethnicities
person not found on wiki	2007-02-04T00:00:00	Bassanio	Saxon Palmer	Darko Tresnjak	Theatre for a New Audience	The Duke on 42nd Street	unknown	unknown		
person not found on wiki	1908-02-17T00:00:00	Bassanio	Arthur Forrest	director unknown	Mr. Hazelton and Mr. North	Bijou Theatre	unknown	unknown
person not found on wiki	1913-09-22T00:00:00	Bassanio	Frederick Lewis	director unknown	Sothern & Marlowe Repertory	Manhattan Opera House	unknown	unknown
person not found on wiki	2014-01-01T00:00:00	Bassanio	Nick Howard-Brown	Bill Buckhurst	Shakespeare's Globe	Shakespeare's Globe	unknown	unknown
person not found on wiki	1901-10-21T00:00:00	Bassanio	Arthur Royston	director unknown	Henry Irving-Ellen Terry Company	Knickerbocker Theatre	unknown	unknown
person not found on wiki	1913-01-20T00:00:00	Bassanio	Eric Blind	director unknown	unknown production company	Harris Theatre	unknown	unknown
person not found on wiki	1980-03-04T00:00:00	Bassanio	William Verderber	Christopher Martin	CSC Repertory	East 13th Street/CSC Theatre	unknown	unknown
person not found on wiki	1998-09-28T00:00:00	Bassanio	Scott Handy	Gregory Doran	Royal Shakespeare Company	Theatre Royal, Newcastle-upon-Tyne	unknown	unknown
person not found on wiki	1994-04-08T00:00:00	Bassanio's P A	Johanna Benyon	David Thacker	Royal Shakespeare Company	Barbican Theatre, London	unknown	unknown
person not found on wiki	1940-04-25T00:00:00	Bassanio	Godfrey Kenton	B Iden Payne	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	1898-04-12T00:00:00	Bassanio	Frank Rodney	director unknown	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	1984-04-10T00:00:00	Servant to Bassanio	Andy Readman	John Caird	Royal Shakespeare Company	Royal Shakespeare Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	1910-05-06T00:00:00	Bassanio	Otho Stuart	Francis Robert Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	1887-04-18T00:00:00	Bassanio	Mr Thalberg	director unknown	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	1984-04-10T00:00:00	Bassanio	Adam Bareham	John Caird	Royal Shakespeare Company	Royal Shakespeare Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	1913-10-06T00:00:00	Bassanio	Murray Carrington	director unknown	Royal Shakespeare Company	Tour	unknown	unknown
person not found on wiki	2015-05-21T00:00:00	Bassanio	Jacob Fortune-Lloyd	Polly Findlay	Royal Shakespeare Company	Royal Shakespeare Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	1944-04-08T00:00:00	Bassanio	David Read	Robert Atkins	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	2002-01-29T00:00:00	Bassanio	Paul Hickey	Loveday Ingram	Royal Shakespeare Company	Tour	unknown	unknown
person not found on wiki	1960-04-12T00:00:00	Bassanio	Denholm Mitchell Elliott	Michael Langham	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	1965-04-15T00:00:00	Bassanio	Peter Mcenery	Clifford Williams	Royal Shakespeare Company	Royal Shakespeare Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	1880-04-23T00:00:00	Bassanio	W H Hallatt	Barry Sullivan	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	1885-04-27T00:00:00	Bassanio	Felix Pitt	Charles Bernard	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	1907-04-29T00:00:00	Bassanio	Cyril Keightley	director unknown	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	1893-04-26T00:00:00	Bassanio	Lionel Dainer	director unknown	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	1900-04-25T00:00:00	Bassanio	T B Thalberg	director unknown	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	1942-04-06T00:00:00	Bassanio	Lee Fox	B Iden Payne	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	2001-05-28T00:00:00	Bassanio	Donald Carrier	RICHARD MONETTE	Stratford Festival	Festival Theatre (Canada)	unknown	unknown
person not found on wiki	1984-08-10T00:00:00	Bassanio	Andrew Gillies	Mark Lamos	Stratford Festival	Festival Theatre (Canada)	unknown	unknown
person not found on wiki	1930-12-02T00:00:00	Bassanio	Geoffrey Wardwell	director unknown	Charles Dillingham	Times Square Theatre	unknown	unknown
person not found on wiki	2011-06-21T00:00:00	Bassanio	Drew Cortese	Ethan McSweeny	Shakespeare Theatre Company	Sidney Harman Hall	unknown	unknown
person not found on wiki	2013-07-30T00:00:00	Bassanio	Tyrell Crews	Antoni Cimolino	Stratford Festival	Festival Theatre (Canada)	unknown	unknown
person not found on wiki	1883-04-17T00:00:00	Bassanio	Felix Pitt	Elliot Galer	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	1999-05-25T00:00:00	Bassanio	Hank Stratton	Michael Kahn	Shakespeare Theatre Company	Lansburgh Theatre	unknown	unknown
person not found on wiki	1901-04-19T00:00:00	Bassanio	Frank Rodney	director unknown	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	1996-05-29T00:00:00	Bassanio	Paul Haddad	Marti Maraden	Stratford Festival	Avon Theatre (Canada)	unknown	unknown
person not found on wiki	1970-06-08T00:00:00	Bassanio	Barry Macgregor	Jean Gascon	Stratford Festival	Festival Theatre (Canada)	unknown	unknown
person not found on wiki	1932-07-25T00:00:00	Bassanio	R Eric Lee	Theodore Komisarjevsky	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	2007-06-01T00:00:00	Bassanio	Sean Arbuckle	RICHARD ROSE	Stratford Festival	Festival Theatre (Canada)	unknown	unknown
person not found on wiki	1912-04-22T00:00:00	Bassanio	Baliol Holloway	director unknown	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
1922-01-21T00:00:00	1948-04-19T00:00:00	Bassanio	Paul Scofield	Michael Benthall	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	male	none	yes
1935-07-09T00:00:00	1971-03-30T00:00:00	Bassanio	Michael Williams	Terry Hands	Royal Shakespeare Company	Royal Shakespeare Theatre, Stratford-upon-Avon	male	none	yes
1948-05-29T00:00:00	1976-06-08T00:00:00	Bassanio	Nick Mancuso	Bill Glassco	Stratford Festival	Festival Theatre (Canada)	male	none	yes	Calabrian,Italian
1881-09-28T00:00:00	1931-11-16T00:00:00	Bassanio	Pedro De Cordoba	director unknown	Chicago Civic Shakespeare Society	Royale Theatre	male	Latino	yes	Cuban,French,Spanish
1892-06-13T00:00:00	1915-04-21T00:00:00	Bassanio	Basil Rathbone	director unknown	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	male	none	yes	English,American
1971-06-15T00:00:00	2015-01-01T00:00:00	Bassanio	Daniel Lapaine	Jonathan Munby	Shakespeare's Globe	Shakespeare's Globe	male	none	yes	French
1943-03-31T00:00:00	1973-03-01T00:00:00	Bassanio	Christopher Walken	Ellis Rabb	Repertory Theatre of Lincoln Center	Vivian Beaumont Theatre	male	none	yes	German,Scottish,German
1868-06-23T00:00:00	1901-05-24T00:00:00	Bassanio	Aubrey Boucicault	director unknown	unknown production company	Knickerbocker Theatre	male	none	yes	Irish
1943-10-11T00:00:00	1978-05-11T00:00:00	Bassanio	John Nettles	John Barton	Royal Shakespeare Company	The Other Place, Stratford-upon-Avon	male	none	yes	Irish
1957-04-20T00:00:00	1989-05-31T00:00:00	Bassanio	Geraint Wyn Davies	Michael Langham	Stratford Festival	Festival Theatre (Canada)	male	none	yes	Welsh
